JourSemaine;JourFerie;Posan;Temperature;CONSOMMATION
1;0;0.0778732851369044;11.7;62503
2;0;0.0806056811066204;11.4;61736
3;0;0.0833380770763363;9.6;63719
4;0;0.0860704730460523;10.4;63984
5;0;0.0888028690157682;9.5;63672
6;0;0.0915352649854841;9.7;57619
0;0;0.0942676609552001;9.8;57447
1;0;0.097000056924916;8.5;65331
2;0;0.099732452894632;9.8;64686
3;0;0.102464848864348;11.3;63172
4;0;0.105197244834064;12.9;60468
5;0;0.10792964080378;12.8;60289
6;0;0.110662036773496;9.9;57142
0;0;0.113394432743212;10.1;55386
1;0;0.116126828712928;9.6;63447
2;0;0.118859224682644;9.9;63305
3;0;0.12159162065236;13.6;59930
4;0;0.124324016622075;14.5;56962
5;0;0.127056412591791;12.6;57016
6;0;0.129788808561507;12.5;52486
0;0;0.132521204531223;11.2;52950
1;0;0.135253600500939;11.7;59338
2;0;0.137985996470655;10.2;60071
3;0;0.140718392440371;11.2;61230
4;0;0.143450788410087;12.3;61521
5;0;0.146183184379803;8.5;63646
6;0;0.148915580349519;7.8;58443
0;0;0.151647976319235;8.9;58213
1;0;0.154380372288951;9.8;64625
2;0;0.157112768258667;8.2;66167
3;0;0.159845164228383;8.8;65186
4;0;0.162577560198099;10.5;63076
